policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,delivered_recall,delivered_safety_recall,delivered_recall_fresh_only,delivered_safety_recall_fresh_only,remote_output_share,usable_output_rate,frames_scored,frames_scored_fresh,deadline_sweep_ms
local_only,congested,106,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,congested,106,250.0,5000,88.8578391101404,211.02297716537245,235.38279233571137,269.8520381008499,88.8578391101404,0.0006,0.8781846122145652,0.877858089029789,125000.0,25.0,25000.0,0.0616,0.0,0.0,1.0,0.9532,0.9384,0.9384,0.0,0.0148,0.0468,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7411366194071846,0.8183446907672947,0.741585883876415,0.8186205063017631,0.9384,0.9994,4952,4949,250.0
cloud_only,congested,106,250.0,5000,285.1928406000719,295.6734949955717,302.3173609934747,323.33700003800914,285.1928406000719,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.9482,0.0,0.0,0.0,0.9482,0.0518,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,congested,106,250.0,5000,47.236244564267885,88.23836736334198,213.8760730859608,269.8520381008499,47.236244564267885,0.0004,0.858111682331562,0.857973126411438,27975.0,5.595,5595.0,0.014,0.0,0.0,0.2238,0.9517426273458445,0.9374441465594281,0.2098,0.0,0.014298480786416443,0.04825737265415549,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6729128062876765,0.7619393579253404,0.6731846902498129,0.7619393579253404,0.2098,0.9996,4952,4950,250.0
deadline_greedy,congested,106,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,congested,106,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,congested,106,250.0,5000,73.78694468989521,93.7687967267097,232.4926893571897,269.8520381008499,73.78694468989521,0.0004,0.8849923910558224,0.8848538351356983,101700.0,20.34,20340.0,0.0132,0.0,0.0,0.8136,1.0,0.9837758112094396,0.8004,0.0,0.016224188790560472,0.0,0.0,18.64,81.36,0.0,0.0,1490,298.0,0.7299310438946318,0.8103482940328446,0.7302259655285287,0.8103482940328446,0.8004,0.9996,4952,4950,250.0
local_only,congested,107,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,congested,107,250.0,5000,89.82408156326629,210.22542425326822,234.48157480031082,257.48711349249754,89.82408156326629,0.0002,0.8779834250390529,0.8777986651718617,125000.0,25.0,25000.0,0.0632,0.0,0.0,1.0,0.9492,0.9368,0.9368,0.0,0.0124,0.0508,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7403958714017556,0.8185855244451826,0.740545416114218,0.8185855244451826,0.9368,0.9998,4952,4951,250.0
cloud_only,congested,107,250.0,5000,285.1928406000719,295.6734949955717,302.3173609934747,323.33700003800914,285.1928406000719,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.95,0.05,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,congested,107,250.0,5000,47.2057882619284,88.3909268118212,212.61501110155345,247.61595248553834,47.2057882619284,0.0,0.8581572338879109,0.8581572338879109,27975.0,5.595,5595.0,0.0128,0.0,0.0,0.2238,0.9588918677390528,0.9428060768543343,0.211,0.0,0.0160857908847185,0.041108132260947276,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.67241744741472,0.7615484455789618,0.67241744741472,0.7615484455789618,0.211,1.0,4952,4952,250.0
deadline_greedy,congested,107,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,congested,107,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,congested,107,250.0,5000,73.77279190805174,93.49335161936824,218.88502031082157,257.48711349249754,73.77279190805174,0.0002,0.8850480379760265,0.8848632781088352,101225.0,20.245,20245.0,0.0102,0.0,0.0,0.8098,1.0,0.9874042973573722,0.7996,0.0,0.012595702642627809,0.0,0.0,19.02,80.97999999999999,0.0,0.0,1548,309.6,0.7301259368482244,0.810791334533559,0.7302734072454872,0.810791334533559,0.7996,0.9998,4952,4951,250.0
local_only,congested,108,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,congested,108,250.0,5000,89.07058623225203,208.0788301930437,234.8459486115824,262.85513372310265,89.07058623225203,0.0006,0.8764494595646858,0.8759050984025002,125000.0,25.0,25000.0,0.0634,0.0,0.0,1.0,0.95,0.9366,0.9366,0.0,0.0134,0.05,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7396032439532324,0.8168641731097721,0.7400515789162269,0.8176906798616537,0.9366,0.9994,4952,4949,250.0
cloud_only,congested,108,250.0,5000,285.1928406000719,295.6734949955717,302.3173609934747,323.33700003800914,285.1928406000719,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.9458,0.0,0.0,0.0,0.9458,0.0542,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,congested,108,250.0,5000,47.58258837912831,88.31667679179563,215.30766842319875,239.4020484978018,47.58258837912831,0.0,0.8567722199320793,0.8567722199320793,27975.0,5.595,5595.0,0.0172,0.0,0.0,0.2238,0.934763181411975,0.9231456657730116,0.2066,0.0,0.01161751563896336,0.06523681858802502,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6714738739059168,0.7595603802094355,0.6714738739059168,0.7595603802094355,0.2066,1.0,4952,4952,250.0
deadline_greedy,congested,108,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,congested,108,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,congested,108,250.0,5000,73.29099202977886,93.98519246067883,223.36647706163552,262.85513372310265,73.29099202977886,0.0006,0.8837014992952347,0.883157138133049,101075.0,20.215,20215.0,0.011,0.0,0.0,0.8086,1.0,0.986396240415533,0.7976,0.0,0.01360375958446698,0.0,0.0,19.139999999999997,80.86,0.0,0.0,1558,311.6,0.728606516061298,0.8084589278180865,0.7290481849940489,0.8092769301059294,0.7976,0.9994,4952,4949,250.0
local_only,congested,109,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,congested,109,250.0,5000,89.79558387969493,209.684968920756,235.2960397819695,256.3893168821063,89.79558387969493,0.0004,0.8778082320451737,0.8774366768598556,125000.0,25.0,25000.0,0.0664,0.0,0.0,1.0,0.9468,0.9336,0.9336,0.0,0.0132,0.0532,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7405046114639781,0.8189001674990438,0.7408038052463878,0.8194523591156988,0.9336,0.9996,4952,4950,250.0
cloud_only,congested,109,250.0,5000,285.1928406000719,295.6734949955717,302.3173609934747,323.33700003800914,285.1928406000719,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.9522,0.0,0.0,0.0,0.9522,0.0478,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,congested,109,250.0,5000,46.79401698835925,88.03177259836008,199.55365793445026,248.0903051326813,46.79401698835925,0.0,0.8581405400514602,0.8581405400514602,27975.0,5.595,5595.0,0.0108,0.0,0.0,0.2238,0.9588918677390528,0.9517426273458445,0.213,0.0,0.0071492403932082215,0.041108132260947276,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6738052289923239,0.762333613353685,0.6738052289923239,0.762333613353685,0.213,1.0,4952,4952,250.0
deadline_greedy,congested,109,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,congested,109,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,congested,109,250.0,5000,73.56270242974547,93.9798091313359,228.9980614144493,256.3893168821063,73.56270242974547,0.0004,0.8849576569020748,0.8845861017167568,100650.0,20.13,20130.0,0.012,0.0,0.0,0.8052,1.0,0.9850968703427719,0.7932,0.0,0.014903129657228018,0.0,0.0,19.48,80.52,0.0,0.0,1556,311.2,0.7296052771572141,0.8105427043826379,0.7299000671681868,0.811089260488088,0.7932,0.9996,4952,4950,250.0
local_only,lossy,100,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,lossy,100,250.0,5000,74.41656624527431,176.1036144595751,184.63834786033632,196.39899122667043,74.41656624527431,0.0,0.8686395030736923,0.8686395030736923,125000.0,25.0,25000.0,0.2024,0.0,0.0,1.0,0.7976,0.7976,0.7976,0.0,0.0,0.2024,0.0,0.0,100.0,0.0,0.0,0,0.0,0.725070490527994,0.8064727423620042,0.725070490527994,0.8064727423620042,0.7976,1.0,4952,4952,250.0
cloud_only,lossy,100,250.0,5000,283.1645236817751,293.8789860036168,301.6508829797385,317.74263063157133,283.1645236817751,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.7962,0.0,0.0,0.0,0.7962,0.2038,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,lossy,100,250.0,5000,43.98900902442614,57.94005418332788,176.5832521886268,191.1717967915784,43.98900902442614,0.0,0.8514084107398987,0.8514084107398987,27975.0,5.595,5595.0,0.046,0.0,0.0,0.2238,0.7944593386952636,0.7944593386952636,0.1778,0.0,0.0,0.20554066130473636,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6669918425261624,0.7572050001093372,0.6669918425261624,0.7572050001093372,0.1778,1.0,4952,4952,250.0
deadline_greedy,lossy,100,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,lossy,100,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,lossy,100,250.0,5000,44.85283219672067,55.746656433285835,58.96394939634152,77.22501175044025,44.85283219672067,0.0,0.8747752433955669,0.8747752433955669,85100.0,17.02,17020.0,0.0,0.0,0.0,0.6808,1.0,1.0,0.6808,0.0,0.0,0.0,0.0,31.919999999999998,68.08,0.0,0.0,2136,427.2,0.7164546766340913,0.7997712130553157,0.7164546766340913,0.7997712130553157,0.6808,1.0,4952,4952,250.0
local_only,lossy,101,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,lossy,101,250.0,5000,74.38091571870636,176.40286389027733,184.27261030917452,199.95338099881204,74.38091571870636,0.0,0.8684312650203705,0.8684312650203705,125000.0,25.0,25000.0,0.2036,0.0,0.0,1.0,0.7964,0.7964,0.7964,0.0,0.0,0.2036,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7250483693010111,0.8047969020987887,0.7250483693010111,0.8047969020987887,0.7964,1.0,4952,4952,250.0
cloud_only,lossy,101,250.0,5000,283.03010593598003,293.9283999730833,301.5566650230903,321.46748913424005,283.03010593598003,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.8004,0.0,0.0,0.0,0.8004,0.1996,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,lossy,101,250.0,5000,43.62568130473657,57.3522739934269,176.44683656597107,199.95338099881204,43.62568130473657,0.0,0.8515792071163655,0.8515792071163655,27975.0,5.595,5595.0,0.0436,0.0,0.0,0.2238,0.805183199285076,0.805183199285076,0.1802,0.0,0.0,0.19481680071492405,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6675808593362462,0.7564247711036742,0.6675808593362462,0.7564247711036742,0.1802,1.0,4952,4952,250.0
deadline_greedy,lossy,101,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,lossy,101,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,lossy,101,250.0,5000,44.66438147085269,55.43019920295659,58.98304859225837,78.78318625710415,44.66438147085269,0.0,0.8747062317430973,0.8747062317430973,84425.0,16.885,16885.0,0.0,0.0,0.0,0.6754,1.0,1.0,0.6754,0.0,0.0,0.0,0.0,32.46,67.54,0.0,0.0,2174,434.8,0.7149391028822352,0.79679709040608,0.7149391028822352,0.79679709040608,0.6754,1.0,4952,4952,250.0
local_only,lossy,102,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,lossy,102,250.0,5000,73.99848039469387,176.07037328859317,185.03986652189593,206.84068118116727,73.99848039469387,0.0,0.8692049511432648,0.8692049511432648,125000.0,25.0,25000.0,0.1974,0.0,0.0,1.0,0.8026,0.8026,0.8026,0.0,0.0,0.1974,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7265328390305545,0.8099803974645403,0.7265328390305545,0.8099803974645403,0.8026,1.0,4952,4952,250.0
cloud_only,lossy,102,250.0,5000,283.2370966068042,294.12159392027274,301.3251134566188,322.5417342198106,283.2370966068042,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.7956,0.0,0.0,0.0,0.7956,0.2044,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,lossy,102,250.0,5000,43.89057845574911,58.09260973789839,178.1255028095595,206.84068118116727,43.89057845574911,0.0,0.8520225654065609,0.8520225654065609,27975.0,5.595,5595.0,0.0444,0.0,0.0,0.2238,0.8016085790884718,0.8016085790884718,0.1794,0.0,0.0,0.19839142091152814,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6679902020095284,0.7588487950739958,0.6679902020095284,0.7588487950739958,0.1794,1.0,4952,4952,250.0
deadline_greedy,lossy,102,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,lossy,102,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,lossy,102,250.0,5000,45.033343396012114,55.97884856405659,59.76082691841708,76.6719052329904,45.033343396012114,0.0,0.8751062309324741,0.8751062309324741,85500.0,17.1,17100.0,0.0,0.0,0.0,0.684,1.0,1.0,0.684,0.0,0.0,0.0,0.0,31.6,68.4,0.0,0.0,2162,432.4,0.7174075719489409,0.8033724264768677,0.7174075719489409,0.8033724264768677,0.684,1.0,4952,4952,250.0
local_only,lossy,103,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,lossy,103,250.0,5000,73.8548132440417,175.5565549070463,183.87951813768203,208.03395649371743,73.8548132440417,0.0,0.8686262602865696,0.8686262602865696,125000.0,25.0,25000.0,0.2,0.0,0.0,1.0,0.8,0.8,0.8,0.0,0.0,0.2,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7245066437481882,0.8057959463222942,0.7245066437481882,0.8057959463222942,0.8,1.0,4952,4952,250.0
cloud_only,lossy,103,250.0,5000,283.0063008611701,293.6910981742444,300.9533816859941,321.27754819711174,283.0063008611701,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.7958,0.0,0.0,0.0,0.7958,0.2042,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,lossy,103,250.0,5000,43.47703640984627,56.851408510812234,176.42878525751414,208.03395649371743,43.47703640984627,0.0,0.8516663661539554,0.8516663661539554,27975.0,5.595,5595.0,0.0416,0.0,0.0,0.2238,0.8141197497765862,0.8141197497765862,0.1822,0.0,0.0,0.18588025022341376,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6670806660455133,0.7581220290410224,0.6670806660455133,0.7581220290410224,0.1822,1.0,4952,4952,250.0
deadline_greedy,lossy,103,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,lossy,103,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,lossy,103,250.0,5000,44.72572996127035,55.46099935377886,58.66535178499561,73.1319099723022,44.72572996127035,0.0,0.8748710224032402,0.8748710224032402,85475.0,17.095,17095.0,0.0,0.0,0.0,0.6838,1.0,1.0,0.6838,0.0,0.0,0.0,0.0,31.619999999999997,68.38,0.0,0.0,2136,427.2,0.7159083819114463,0.7998085474848434,0.7159083819114463,0.7998085474848434,0.6838,1.0,4952,4952,250.0
local_only,lossy,104,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
edge_only,lossy,104,250.0,5000,73.36742587795882,175.71832230151745,184.24881840356306,216.43482329712822,73.36742587795882,0.0,0.8690829445362092,0.8690829445362092,125000.0,25.0,25000.0,0.196,0.0,0.0,1.0,0.804,0.804,0.804,0.0,0.0,0.196,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7273410347970392,0.8067676823649937,0.7273410347970392,0.8067676823649937,0.804,1.0,4952,4952,250.0
cloud_only,lossy,104,250.0,5000,282.97985074957677,293.8887855321853,300.8100170362741,323.33700003800914,282.97985074957677,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.7986,0.0,0.0,0.0,0.7986,0.2014,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,250.0
dapper,lossy,104,250.0,5000,43.464722200661534,57.11286597086051,176.17520856874492,216.43482329712822,43.464722200661534,0.0,0.8523543906271458,0.8523543906271458,27975.0,5.595,5595.0,0.0422,0.0,0.0,0.2238,0.8114387846291331,0.8114387846291331,0.1816,0.0,0.0,0.18856121537086684,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6690733147799376,0.757097756685293,0.6690733147799376,0.757097756685293,0.1816,1.0,4952,4952,250.0
deadline_greedy,lossy,104,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
confidence_deadline,lossy,104,250.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,250.0
oracle_feasible,lossy,104,250.0,5000,44.750585700372994,55.77698006719823,59.22440982543535,74.19927875937115,44.750585700372994,0.0,0.8751262202680111,0.8751262202680111,85375.0,17.075,17075.0,0.0,0.0,0.0,0.683,1.0,1.0,0.683,0.0,0.0,0.0,0.0,31.7,68.30000000000001,0.0,0.0,2194,438.8,0.7175869079438058,0.7997642840965875,0.7175869079438058,0.7997642840965875,0.683,1.0,4952,4952,250.0
